order_id,customer_id,city,gender,age,device_type,traffic_source,experiment_group,converted,order_value,num_items,session_time_min,delivery_time_days,customer_rating,discount_applied,payment_method,return_flag
ORD03846,CUST02316,Bengaluru,Female,55,Mobile,Social Media,A_Control,0,4267,1,7.68,5.7,4.4,0,COD,0
ORD03847,CUST01059,Bengaluru,Female,56,Mobile,Social Media,B_Variant,0,3821,5,6.49,5.4,4.0,1,UPI,0
ORD03848,CUST00779,Delhi,Female,22,Desktop,Referral,A_Control,0,2476,2,12.61,2.7,3.4,0,Credit Card,1
ORD03849,CUST00494,Chennai,Female,59,Mobile,Google Ads,B_Variant,0,3236,1,9.54,6.5,3.6,0,Credit Card,0
ORD03850,CUST01586,Hyderabad,Female,49,Mobile,Organic,B_Variant,0,2678,5,14.0,4.8,4.4,0,Debit Card,0
ORD03851,CUST01493,Hyderabad,Female,23,Desktop,Google Ads,A_Control,0,2475,8,11.79,6.4,4.0,0,Credit Card,0
ORD03852,CUST01791,Chennai,Female,31,Mobile,Organic,B_Variant,1,3253,5,6.08,4.4,3.9,0,Debit Card,0
ORD03853,CUST00661,Hyderabad,Male,23,Mobile,Referral,A_Control,0,3399,4,8.11,4.7,4.4,0,Credit Card,0
ORD03854,CUST01349,Bengaluru,Female,31,Desktop,Email,B_Variant,1,4970,1,14.45,4.9,4.7,1,Debit Card,0
ORD03855,CUST01328,Chennai,Female,29,Mobile,Social Media,B_Variant,0,2535,1,7.51,5.1,3.6,1,Credit Card,0
ORD03856,CUST01300,Delhi,Male,44,Desktop,Organic,B_Variant,0,3970,4,12.55,6.6,4.1,0,UPI,0
ORD03857,CUST01987,Delhi,Female,43,Mobile,Email,A_Control,0,3727,2,6.68,5.0,3.7,0,Net Banking,0
ORD03858,CUST03061,Delhi,Male,29,Mobile,Organic,A_Control,0,2733,1,9.08,4.3,4.1,0,Debit Card,0
ORD03859,CUST02045,Delhi,Male,25,Mobile,Google Ads,A_Control,1,3016,4,9.0,5.8,4.4,0,Debit Card,0
ORD03860,CUST03273,Delhi,Female,27,Mobile,Email,B_Variant,0,3786,2,8.76,4.9,4.1,1,Credit Card,0
ORD03861,CUST01929,Hyderabad,Male,33,Tablet,Google Ads,B_Variant,0,2476,4,7.82,8.7,3.2,1,UPI,0
ORD03862,CUST01348,Delhi,Male,43,Tablet,Google Ads,A_Control,0,2912,2,10.58,4.7,3.5,1,Net Banking,0
ORD03863,CUST01059,Mumbai,Male,25,Desktop,Google Ads,A_Control,0,2729,1,16.47,6.2,4.5,1,UPI,0
ORD03864,CUST00977,Bengaluru,Male,58,Mobile,Social Media,B_Variant,0,3724,3,12.17,5.6,3.0,1,Credit Card,1
ORD03865,CUST00482,Mumbai,Male,46,Tablet,Social Media,A_Control,0,4219,4,2.46,1.2,4.3,0,Net Banking,0
ORD03866,CUST00728,Mumbai,Male,37,Desktop,Google Ads,A_Control,0,2817,1,13.74,3.2,4.3,1,Credit Card,0
ORD03867,CUST02528,Mumbai,Male,34,Mobile,Social Media,A_Control,0,2847,6,9.47,3.6,5.0,1,Credit Card,0
ORD03868,CUST03137,Delhi,Female,36,Desktop,Email,A_Control,0,3537,1,13.18,2.1,4.1,1,Net Banking,0
ORD03869,CUST01032,Delhi,Female,34,Mobile,Referral,B_Variant,0,3438,2,6.93,3.7,3.7,0,COD,0
ORD03870,CUST03373,Chennai,Male,56,Mobile,Social Media,B_Variant,0,2904,3,9.39,2.2,4.4,0,UPI,0
ORD03871,CUST00343,Chennai,Female,18,Desktop,Email,A_Control,0,3510,2,19.05,2.6,3.5,1,UPI,0
ORD03872,CUST01448,Delhi,Male,46,Desktop,Email,B_Variant,0,2922,3,13.91,4.7,3.8,0,Credit Card,1
ORD03873,CUST02380,Delhi,Male,31,Mobile,Google Ads,A_Control,0,2822,4,9.88,7.2,3.9,1,UPI,0
ORD03874,CUST02486,Delhi,Male,34,Mobile,Organic,B_Variant,1,1844,4,6.63,2.3,4.2,0,Debit Card,0
ORD03875,CUST02222,Chennai,Female,30,Tablet,Organic,A_Control,0,2617,6,11.38,2.5,3.1,0,Credit Card,0
ORD03876,CUST02607,Mumbai,Female,46,Desktop,Google Ads,B_Variant,0,3006,5,9.06,3.5,4.6,1,Credit Card,1
ORD03877,CUST00527,Mumbai,Male,51,Mobile,Google Ads,A_Control,0,3075,8,15.34,4.1,3.8,1,UPI,0
ORD03878,CUST01897,Chennai,Male,44,Mobile,Organic,A_Control,0,1676,3,5.34,2.0,4.9,0,UPI,0
ORD03879,CUST00659,Bengaluru,Male,50,Mobile,Google Ads,B_Variant,0,3364,2,12.29,3.3,3.4,0,UPI,0
ORD03880,CUST02074,Mumbai,Male,46,Tablet,Google Ads,A_Control,0,3455,1,7.79,3.1,3.6,1,Credit Card,0
ORD03881,CUST00820,Mumbai,Female,54,Mobile,Organic,B_Variant,0,3853,1,5.54,4.8,2.9,1,Debit Card,0
ORD03882,CUST02653,Hyderabad,Male,56,Mobile,Social Media,A_Control,0,3101,1,8.8,4.9,5.0,0,UPI,1
ORD03883,CUST00406,Hyderabad,Female,36,Mobile,Email,A_Control,0,2955,4,11.09,4.1,3.2,1,UPI,0
ORD03884,CUST02280,Chennai,Male,41,Desktop,Organic,B_Variant,0,2472,4,10.55,3.7,4.2,0,Credit Card,0
ORD03885,CUST02581,Bengaluru,Female,31,Mobile,Organic,B_Variant,0,3704,2,10.1,3.2,4.7,0,COD,0
ORD03886,CUST01574,Bengaluru,Female,54,Desktop,Organic,A_Control,0,4234,6,11.43,4.4,3.8,0,UPI,0
ORD03887,CUST01812,Hyderabad,Male,22,Mobile,Google Ads,A_Control,0,2665,3,9.73,2.8,4.4,1,UPI,0
ORD03888,CUST00505,Hyderabad,Female,41,Mobile,Google Ads,B_Variant,1,3154,1,8.03,6.6,3.3,0,UPI,0
ORD03889,CUST00179,Mumbai,Female,51,Tablet,Email,A_Control,0,3665,1,6.28,2.1,3.6,1,COD,0
ORD03890,CUST00132,Chennai,Male,48,Tablet,Organic,A_Control,0,3417,1,4.66,3.3,2.8,0,Credit Card,0
ORD03891,CUST01847,Mumbai,Male,47,Tablet,Email,B_Variant,0,3887,1,10.02,5.6,4.5,1,Credit Card,0
ORD03892,CUST01479,Mumbai,Female,26,Tablet,Social Media,B_Variant,0,3281,5,10.0,3.7,2.9,1,UPI,0
ORD03893,CUST02396,Chennai,Male,44,Desktop,Google Ads,B_Variant,0,3567,4,9.91,5.3,3.9,0,UPI,0
ORD03894,CUST02588,Delhi,Male,45,Desktop,Organic,B_Variant,0,3325,1,8.8,6.9,3.7,0,UPI,0
ORD03895,CUST00772,Hyderabad,Male,59,Desktop,Organic,A_Control,0,3328,1,18.82,5.5,4.9,0,Debit Card,0
ORD03896,CUST01430,Mumbai,Female,43,Mobile,Organic,A_Control,0,3684,3,12.22,2.5,4.1,0,Debit Card,0
ORD03897,CUST02124,Bengaluru,Female,35,Mobile,Organic,A_Control,1,3924,5,2.37,2.6,4.8,0,Debit Card,0
ORD03898,CUST00579,Hyderabad,Female,53,Mobile,Referral,A_Control,0,3025,2,1.0,4.0,4.2,0,Net Banking,0
ORD03899,CUST02902,Hyderabad,Female,25,Tablet,Email,A_Control,0,1751,3,13.15,5.0,3.8,0,UPI,0
ORD03900,CUST01516,Mumbai,Male,35,Mobile,Referral,B_Variant,0,3394,6,3.98,6.1,4.8,0,UPI,0
ORD03901,CUST00194,Delhi,Female,37,Desktop,Google Ads,B_Variant,0,3875,4,10.77,3.1,4.0,0,Net Banking,0
ORD03902,CUST02008,Bengaluru,Female,49,Mobile,Google Ads,B_Variant,0,3574,6,7.14,3.6,4.8,0,Credit Card,1
ORD03903,CUST01186,Mumbai,Male,46,Mobile,Google Ads,B_Variant,0,4144,2,3.04,3.9,3.5,0,COD,0
ORD03904,CUST02395,Hyderabad,Male,35,Mobile,Google Ads,A_Control,0,1837,4,6.86,3.9,4.2,0,COD,1
ORD03905,CUST02999,Hyderabad,Male,24,Mobile,Organic,B_Variant,0,2215,1,5.16,6.5,4.4,1,UPI,0
ORD03906,CUST01385,Mumbai,Female,18,Mobile,Social Media,B_Variant,1,4124,3,7.3,4.1,3.4,1,Debit Card,0
ORD03907,CUST01793,Mumbai,Female,45,Mobile,Organic,B_Variant,0,3989,2,8.84,4.5,4.1,0,UPI,0
ORD03908,CUST01111,Mumbai,Female,50,Desktop,Referral,A_Control,0,3719,4,16.7,5.7,3.1,1,Credit Card,0
ORD03909,CUST03334,Hyderabad,Female,21,Mobile,Referral,B_Variant,0,2926,1,6.82,6.7,2.9,0,Net Banking,0
ORD03910,CUST02262,Mumbai,Male,37,Mobile,Google Ads,B_Variant,0,3993,4,8.77,4.2,4.1,1,Credit Card,0
ORD03911,CUST01937,Delhi,Female,53,Mobile,Email,A_Control,0,2908,4,11.13,6.2,4.9,1,UPI,0
ORD03912,CUST02621,Delhi,Female,48,Desktop,Organic,A_Control,0,4441,5,20.31,7.0,4.9,0,UPI,0
ORD03913,CUST00780,Bengaluru,Male,55,Desktop,Organic,B_Variant,0,3731,4,10.66,4.1,4.1,1,UPI,1
ORD03914,CUST00262,Mumbai,Female,45,Desktop,Email,B_Variant,0,4200,3,8.75,3.5,3.5,1,Credit Card,0
ORD03915,CUST00730,Mumbai,Male,20,Mobile,Google Ads,B_Variant,0,2481,4,10.63,7.6,4.7,0,Debit Card,0
ORD03916,CUST00283,Hyderabad,Female,23,Mobile,Email,A_Control,0,3835,2,4.3,6.0,2.7,0,Debit Card,0
ORD03917,CUST01491,Hyderabad,Female,40,Desktop,Social Media,A_Control,0,3231,4,14.1,4.3,3.7,0,Debit Card,0
ORD03918,CUST03452,Chennai,Female,24,Desktop,Email,A_Control,0,1853,4,9.58,5.3,3.3,1,Credit Card,0
ORD03919,CUST00362,Mumbai,Female,53,Mobile,Referral,A_Control,0,4257,2,12.33,2.7,4.0,0,UPI,0
ORD03920,CUST00441,Delhi,Male,18,Mobile,Organic,B_Variant,0,3381,8,6.5,6.0,4.6,0,UPI,0
ORD03921,CUST02141,Bengaluru,Female,23,Mobile,Google Ads,B_Variant,0,4238,2,2.32,1.6,2.7,0,COD,0
ORD03922,CUST01645,Delhi,Male,41,Mobile,Google Ads,B_Variant,0,3231,1,7.31,5.9,4.0,1,UPI,0
ORD03923,CUST02801,Hyderabad,Female,54,Desktop,Organic,B_Variant,0,4087,2,12.68,3.2,4.1,0,UPI,0
ORD03924,CUST00867,Bengaluru,Female,53,Mobile,Google Ads,A_Control,0,4022,1,4.84,1.8,4.3,1,UPI,1
ORD03925,CUST01448,Mumbai,Female,41,Mobile,Email,A_Control,0,4030,2,6.24,1.3,4.3,0,UPI,0
ORD03926,CUST00142,Hyderabad,Male,55,Mobile,Google Ads,A_Control,0,3543,1,8.45,3.6,4.2,0,Net Banking,0
ORD03927,CUST01315,Hyderabad,Female,46,Tablet,Referral,B_Variant,0,1663,2,11.07,5.4,4.0,0,UPI,0
ORD03928,CUST01456,Mumbai,Female,54,Desktop,Social Media,A_Control,0,3400,4,11.5,2.2,2.9,1,Debit Card,0
ORD03929,CUST02797,Bengaluru,Female,49,Desktop,Google Ads,B_Variant,1,4300,1,13.68,2.4,3.8,0,COD,0
ORD03930,CUST01876,Delhi,Male,42,Mobile,Organic,A_Control,0,3299,3,6.88,3.6,4.8,0,Net Banking,0
ORD03931,CUST01848,Delhi,Male,27,Desktop,Organic,A_Control,0,2808,1,9.58,5.5,3.1,0,UPI,0
ORD03932,CUST01713,Mumbai,Male,52,Mobile,Organic,A_Control,0,3704,5,7.21,5.7,4.1,0,UPI,1
ORD03933,CUST02701,Bengaluru,Female,42,Mobile,Organic,A_Control,0,4725,6,7.19,4.5,3.9,1,Debit Card,0
ORD03934,CUST00701,Hyderabad,Female,44,Mobile,Google Ads,B_Variant,0,3562,3,2.83,5.8,4.3,1,COD,0
ORD03935,CUST00998,Bengaluru,Female,49,Mobile,Social Media,B_Variant,0,2775,4,4.54,5.3,4.2,1,Debit Card,0
ORD03936,CUST02097,Mumbai,Male,29,Mobile,Organic,A_Control,0,4244,3,6.79,3.7,4.5,0,UPI,0
ORD03937,CUST01326,Bengaluru,Male,21,Desktop,Email,B_Variant,0,2031,2,13.75,5.7,4.5,0,UPI,0
ORD03938,CUST00881,Delhi,Female,59,Mobile,Email,B_Variant,1,4500,1,9.92,2.4,3.6,1,Credit Card,0
ORD03939,CUST01214,Hyderabad,Female,43,Mobile,Google Ads,B_Variant,0,2386,4,3.88,5.0,2.6,0,UPI,0
ORD03940,CUST01160,Delhi,Female,20,Mobile,Google Ads,A_Control,0,3804,2,10.06,2.6,3.3,1,UPI,0
ORD03941,CUST00555,Mumbai,Female,34,Mobile,Social Media,B_Variant,0,3333,6,9.8,4.5,3.4,0,Debit Card,0
ORD03942,CUST00404,Mumbai,Male,26,Mobile,Referral,A_Control,0,3231,7,6.37,6.1,3.4,0,Credit Card,0
ORD03943,CUST00892,Chennai,Female,46,Mobile,Organic,A_Control,0,2008,1,11.0,4.6,4.0,1,UPI,0
ORD03944,CUST02913,Delhi,Female,18,Mobile,Google Ads,A_Control,0,3338,3,10.23,4.3,5.0,1,UPI,0
ORD03945,CUST00602,Chennai,Male,35,Mobile,Google Ads,B_Variant,0,2875,3,7.07,4.6,2.2,1,UPI,0
ORD03946,CUST01831,Mumbai,Male,58,Mobile,Google Ads,B_Variant,0,4170,5,6.73,5.3,3.2,0,UPI,0
ORD03947,CUST00341,Delhi,Male,37,Mobile,Organic,B_Variant,0,3645,4,11.29,7.5,3.9,0,Net Banking,0
ORD03948,CUST01969,Delhi,Male,58,Mobile,Organic,B_Variant,0,3707,3,8.7,5.3,3.6,1,Net Banking,0
ORD03949,CUST00704,Hyderabad,Female,51,Mobile,Social Media,B_Variant,0,3399,4,11.13,3.5,4.2,0,Credit Card,0
ORD03950,CUST00318,Hyderabad,Male,45,Mobile,Google Ads,B_Variant,0,2588,2,1.0,4.0,3.9,0,Debit Card,0
ORD03951,CUST02666,Mumbai,Male,52,Desktop,Google Ads,A_Control,0,3384,7,11.83,2.9,4.9,0,Credit Card,0
ORD03952,CUST01387,Delhi,Male,33,Mobile,Organic,B_Variant,0,3699,1,3.27,2.4,4.1,1,Net Banking,0
ORD03953,CUST02430,Mumbai,Female,38,Mobile,Email,A_Control,0,3097,1,7.92,1.0,4.6,1,UPI,0
ORD03954,CUST02281,Bengaluru,Male,30,Tablet,Organic,B_Variant,0,2294,2,10.14,3.6,4.9,1,UPI,0
ORD03955,CUST01801,Delhi,Female,52,Desktop,Referral,B_Variant,0,3157,1,14.87,2.2,3.1,0,UPI,0
ORD03956,CUST01368,Hyderabad,Male,59,Tablet,Organic,B_Variant,0,3789,3,5.19,4.4,4.3,1,UPI,0
ORD03957,CUST01573,Hyderabad,Male,49,Desktop,Google Ads,A_Control,0,2993,1,9.34,3.5,4.3,0,UPI,0
ORD03958,CUST00817,Delhi,Male,55,Mobile,Google Ads,B_Variant,0,3888,2,7.71,2.7,3.6,0,Net Banking,0
ORD03959,CUST00553,Bengaluru,Male,23,Mobile,Social Media,A_Control,0,2025,2,5.08,1.1,4.1,0,UPI,0
ORD03960,CUST00856,Hyderabad,Male,55,Desktop,Organic,A_Control,0,1535,1,9.19,3.8,3.7,0,Credit Card,0
ORD03961,CUST01813,Chennai,Male,55,Tablet,Social Media,B_Variant,0,3283,2,7.79,1.7,3.2,1,Debit Card,0
ORD03962,CUST02867,Mumbai,Female,30,Desktop,Email,B_Variant,0,4003,5,9.77,5.4,3.3,0,Debit Card,0
ORD03963,CUST00183,Delhi,Female,56,Desktop,Social Media,A_Control,0,2823,4,13.6,4.7,5.0,1,UPI,0
ORD03964,CUST03113,Delhi,Male,30,Mobile,Google Ads,B_Variant,0,3216,1,7.78,4.0,4.4,1,UPI,1
ORD03965,CUST01575,Mumbai,Male,29,Mobile,Email,B_Variant,0,3789,3,5.55,6.5,4.1,0,COD,0
ORD03966,CUST00397,Mumbai,Female,50,Tablet,Organic,A_Control,0,3897,6,7.81,4.3,3.2,0,Debit Card,0
ORD03967,CUST01728,Mumbai,Female,45,Desktop,Organic,B_Variant,0,4316,2,7.07,4.9,4.4,1,Debit Card,0
ORD03968,CUST02827,Bengaluru,Male,20,Tablet,Organic,A_Control,0,3264,3,8.32,5.3,4.1,1,Credit Card,1
ORD03969,CUST01518,Delhi,Female,35,Desktop,Social Media,B_Variant,0,3167,6,19.34,3.5,3.7,1,UPI,0
ORD03970,CUST00907,Mumbai,Female,43,Mobile,Google Ads,A_Control,0,4218,1,4.48,3.5,5.0,0,Credit Card,0
ORD03971,CUST01357,Mumbai,Female,57,Mobile,Organic,A_Control,0,5223,4,3.4,4.4,5.0,0,UPI,1
ORD03972,CUST02175,Chennai,Male,19,Tablet,Organic,B_Variant,0,1890,2,8.15,2.3,2.3,0,Net Banking,1
ORD03973,CUST00001,Hyderabad,Male,21,Mobile,Organic,B_Variant,0,2422,5,5.7,7.0,4.1,0,Debit Card,0
ORD03974,CUST03240,Bengaluru,Male,45,Mobile,Google Ads,B_Variant,0,3181,1,8.1,4.5,4.4,0,Debit Card,0
ORD03975,CUST00019,Delhi,Female,45,Mobile,Google Ads,A_Control,0,3668,8,8.96,4.0,4.0,0,Credit Card,0
ORD03976,CUST03404,Hyderabad,Female,42,Mobile,Google Ads,A_Control,0,3206,4,1.57,7.4,3.6,1,Credit Card,0
ORD03977,CUST00584,Mumbai,Male,43,Mobile,Organic,B_Variant,0,4120,2,10.07,2.6,4.1,0,Debit Card,0
ORD03978,CUST00456,Mumbai,Female,19,Desktop,Email,A_Control,0,3977,4,10.74,6.6,3.4,0,Net Banking,1
ORD03979,CUST03005,Delhi,Female,59,Mobile,Google Ads,B_Variant,0,4398,6,7.93,5.5,4.4,0,UPI,0
ORD03980,CUST02037,Mumbai,Female,51,Mobile,Organic,A_Control,0,4553,1,6.02,6.0,4.7,0,Debit Card,0
ORD03981,CUST01133,Delhi,Female,47,Desktop,Organic,A_Control,0,3202,6,15.2,4.0,4.8,0,Credit Card,0
ORD03982,CUST03340,Hyderabad,Female,38,Mobile,Email,B_Variant,0,2627,2,13.08,4.4,3.4,1,Credit Card,0
ORD03983,CUST02493,Bengaluru,Male,54,Desktop,Google Ads,B_Variant,1,4262,1,13.2,3.8,4.5,0,Credit Card,0
ORD03984,CUST03312,Delhi,Female,40,Mobile,Google Ads,A_Control,0,3462,1,10.71,5.8,5.0,0,UPI,0
ORD03985,CUST01953,Hyderabad,Female,50,Tablet,Google Ads,B_Variant,0,4700,5,8.45,4.9,3.5,0,UPI,0
ORD03986,CUST03373,Mumbai,Male,19,Mobile,Referral,B_Variant,0,1672,8,9.86,3.5,3.5,0,Debit Card,0
ORD03987,CUST02650,Mumbai,Male,44,Mobile,Social Media,B_Variant,0,3822,6,9.25,3.5,4.3,1,COD,0
ORD03988,CUST02151,Bengaluru,Female,39,Desktop,Google Ads,B_Variant,0,4287,2,7.65,4.3,5.0,0,Credit Card,0
ORD03989,CUST00988,Bengaluru,Male,51,Desktop,Google Ads,B_Variant,0,3468,7,16.82,3.8,3.9,1,Net Banking,0
ORD03990,CUST03322,Mumbai,Female,33,Mobile,Google Ads,A_Control,0,2894,2,8.47,6.5,5.0,1,Credit Card,0
ORD03991,CUST00520,Delhi,Male,37,Tablet,Google Ads,B_Variant,0,2871,1,14.86,5.5,3.3,0,COD,0
ORD03992,CUST03225,Bengaluru,Male,43,Mobile,Email,B_Variant,0,2740,2,10.88,5.5,4.7,0,Credit Card,1
ORD03993,CUST00859,Chennai,Male,33,Tablet,Organic,A_Control,0,3449,8,4.58,4.7,3.3,0,UPI,0
ORD03994,CUST00174,Bengaluru,Male,23,Mobile,Social Media,A_Control,0,4845,3,7.47,3.1,4.0,1,Net Banking,0
ORD03995,CUST01367,Delhi,Female,40,Mobile,Organic,B_Variant,0,3245,2,9.19,5.3,4.3,0,Net Banking,0
ORD03996,CUST03053,Mumbai,Female,59,Mobile,Social Media,A_Control,0,3741,3,8.13,1.2,4.0,0,Credit Card,0
ORD03997,CUST02479,Delhi,Male,54,Mobile,Google Ads,A_Control,0,2713,2,10.06,4.6,2.9,0,Net Banking,1
ORD03998,CUST00727,Mumbai,Male,25,Mobile,Organic,A_Control,0,2317,1,10.39,3.1,3.6,0,UPI,0
ORD03999,CUST01711,Hyderabad,Male,23,Mobile,Social Media,A_Control,0,2171,1,3.92,3.0,4.3,0,Net Banking,0
ORD04000,CUST01876,Bengaluru,Male,54,Mobile,Google Ads,B_Variant,1,4725,1,11.84,3.6,4.5,1,Debit Card,0
ORD04001,CUST02898,Delhi,Female,39,Mobile,Social Media,A_Control,0,5341,2,6.51,4.2,4.2,0,UPI,0
ORD04002,CUST01682,Chennai,Male,23,Mobile,Email,A_Control,0,1891,4,6.21,4.3,3.3,1,Net Banking,0
ORD04003,CUST01348,Bengaluru,Male,49,Desktop,Google Ads,A_Control,1,3334,1,9.8,5.5,3.7,0,UPI,0
ORD04004,CUST00990,Delhi,Male,34,Mobile,Email,A_Control,0,2299,3,10.43,4.0,3.3,1,UPI,0
ORD04005,CUST02687,Chennai,Male,55,Desktop,Google Ads,B_Variant,0,3395,4,7.49,4.1,3.2,0,Credit Card,0
ORD04006,CUST00420,Hyderabad,Male,34,Tablet,Organic,A_Control,0,3007,3,6.01,2.2,3.9,0,Net Banking,0
ORD04007,CUST00594,Chennai,Male,54,Desktop,Social Media,A_Control,0,3161,1,12.59,2.4,3.0,0,UPI,0
ORD04008,CUST02533,Mumbai,Female,40,Tablet,Social Media,A_Control,1,3383,2,2.62,4.7,4.7,1,Credit Card,0
ORD04009,CUST01775,Bengaluru,Female,30,Mobile,Google Ads,B_Variant,0,4516,2,5.47,5.2,4.6,0,Debit Card,0
ORD04010,CUST02460,Chennai,Female,49,Mobile,Email,A_Control,0,3734,2,4.28,3.9,3.2,1,Debit Card,0
ORD04011,CUST00936,Mumbai,Male,39,Mobile,Referral,B_Variant,0,3758,3,7.19,5.7,4.0,0,Debit Card,0
ORD04012,CUST01108,Mumbai,Male,24,Mobile,Google Ads,A_Control,0,3172,3,9.99,2.2,3.6,0,COD,0
ORD04013,CUST01137,Hyderabad,Female,39,Desktop,Email,B_Variant,0,3111,1,7.87,4.9,3.8,1,Credit Card,0
ORD04014,CUST00332,Mumbai,Female,38,Mobile,Social Media,A_Control,1,3171,4,11.77,3.0,3.6,0,Net Banking,0
ORD04015,CUST03450,Chennai,Female,23,Mobile,Referral,A_Control,0,2937,1,11.1,2.9,5.0,0,Debit Card,0
ORD04016,CUST02703,Bengaluru,Male,31,Desktop,Google Ads,B_Variant,0,3679,2,12.22,3.2,3.3,0,Debit Card,0
ORD04017,CUST02089,Delhi,Male,33,Mobile,Email,B_Variant,0,3315,4,8.06,4.2,3.0,0,Credit Card,0
ORD04018,CUST01794,Mumbai,Female,20,Mobile,Google Ads,A_Control,0,2211,4,7.9,5.0,4.0,0,UPI,0
ORD04019,CUST00959,Chennai,Female,26,Mobile,Email,A_Control,0,2904,2,1.55,4.8,3.8,0,UPI,0
ORD04020,CUST00105,Delhi,Female,38,Tablet,Social Media,A_Control,0,3215,4,4.35,3.9,3.9,1,Debit Card,1
ORD04021,CUST00202,Bengaluru,Female,47,Desktop,Organic,B_Variant,0,3598,4,8.51,5.2,4.9,1,UPI,1
ORD04022,CUST02498,Chennai,Female,47,Mobile,Google Ads,B_Variant,0,3662,2,7.48,6.8,4.0,0,Credit Card,0
ORD04023,CUST01843,Chennai,Male,59,Mobile,Email,A_Control,0,3331,6,9.54,4.1,3.1,0,Debit Card,0
ORD04024,CUST01867,Hyderabad,Female,59,Mobile,Social Media,B_Variant,0,5137,1,9.39,4.4,4.5,0,Net Banking,0
ORD04025,CUST01997,Bengaluru,Female,49,Mobile,Organic,A_Control,0,4466,2,2.69,3.4,4.7,0,Credit Card,0
ORD04026,CUST01290,Delhi,Female,40,Desktop,Organic,B_Variant,0,3272,4,16.28,3.7,4.6,0,UPI,0
ORD04027,CUST00910,Hyderabad,Male,20,Mobile,Email,B_Variant,0,2385,5,8.54,6.2,3.9,1,Debit Card,0
ORD04028,CUST00210,Bengaluru,Male,18,Mobile,Organic,A_Control,0,2397,2,9.87,6.2,5.0,0,Credit Card,0
ORD04029,CUST00563,Delhi,Female,20,Tablet,Google Ads,A_Control,1,3689,3,11.2,4.0,2.2,0,COD,0
ORD04030,CUST03190,Mumbai,Male,54,Desktop,Referral,B_Variant,0,3889,1,7.22,5.0,3.8,1,Net Banking,0
ORD04031,CUST02761,Chennai,Female,24,Desktop,Organic,B_Variant,0,2849,2,21.62,5.7,3.2,0,Debit Card,0
ORD04032,CUST03449,Delhi,Male,20,Mobile,Organic,B_Variant,0,2011,2,5.33,3.6,4.2,0,UPI,0
ORD04033,CUST01564,Bengaluru,Male,53,Mobile,Google Ads,A_Control,0,4442,5,5.16,2.3,3.9,0,UPI,0
ORD04034,CUST00771,Bengaluru,Female,20,Mobile,Email,A_Control,0,2889,1,9.29,5.3,4.9,1,Net Banking,0
ORD04035,CUST03156,Mumbai,Male,21,Mobile,Google Ads,B_Variant,0,2543,1,6.89,5.6,4.6,1,UPI,0
ORD04036,CUST02502,Bengaluru,Male,48,Mobile,Social Media,B_Variant,0,3925,2,8.78,5.4,3.9,1,Net Banking,0
ORD04037,CUST02715,Mumbai,Male,19,Desktop,Email,B_Variant,0,2476,2,16.15,3.7,4.2,1,Credit Card,0
ORD04038,CUST00629,Delhi,Female,31,Tablet,Google Ads,A_Control,0,2750,1,9.18,6.6,3.7,0,Net Banking,0
ORD04039,CUST01629,Bengaluru,Male,54,Mobile,Email,B_Variant,0,3970,2,8.64,4.7,4.4,1,Credit Card,0
ORD04040,CUST01702,Delhi,Female,48,Mobile,Organic,B_Variant,0,4256,7,5.39,2.6,4.2,0,Credit Card,0
ORD04041,CUST00387,Chennai,Male,19,Desktop,Social Media,A_Control,0,2762,3,13.27,1.9,3.5,1,Debit Card,0
ORD04042,CUST01936,Chennai,Female,48,Tablet,Organic,A_Control,0,3674,1,7.78,3.9,2.7,0,Net Banking,0
ORD04043,CUST03422,Chennai,Male,39,Desktop,Social Media,A_Control,0,3017,1,6.55,4.6,4.1,0,Debit Card,0
ORD04044,CUST02344,Mumbai,Male,27,Mobile,Google Ads,B_Variant,0,2740,1,7.03,3.9,4.7,0,Credit Card,0
ORD04045,CUST02306,Mumbai,Male,47,Mobile,Google Ads,B_Variant,0,4198,2,9.2,7.3,3.1,0,UPI,0
ORD04046,CUST01105,Bengaluru,Male,50,Desktop,Referral,B_Variant,1,2858,5,9.87,4.9,4.3,0,Net Banking,0
ORD04047,CUST00268,Hyderabad,Female,36,Desktop,Google Ads,B_Variant,1,3410,5,17.26,2.8,3.3,0,Credit Card,0
ORD04048,CUST02467,Chennai,Male,42,Mobile,Email,A_Control,0,3305,2,9.29,1.0,4.4,1,Net Banking,0
ORD04049,CUST02283,Chennai,Male,18,Mobile,Google Ads,B_Variant,0,2146,4,8.51,4.7,4.4,0,COD,0
ORD04050,CUST01857,Delhi,Female,49,Desktop,Organic,B_Variant,0,3242,4,18.14,5.8,3.3,0,Debit Card,0
ORD04051,CUST03383,Delhi,Male,42,Mobile,Email,B_Variant,1,3178,3,6.11,7.1,3.0,0,UPI,0
ORD04052,CUST01999,Bengaluru,Male,58,Desktop,Google Ads,A_Control,0,3645,2,16.22,4.0,4.4,0,Net Banking,1
ORD04053,CUST03034,Mumbai,Female,34,Mobile,Email,B_Variant,0,3809,1,5.44,6.9,3.4,1,UPI,0
ORD04054,CUST01381,Mumbai,Female,31,Desktop,Organic,B_Variant,1,3992,2,12.68,2.3,4.6,0,UPI,0
ORD04055,CUST01237,Hyderabad,Male,30,Mobile,Organic,B_Variant,1,2968,2,13.73,3.8,3.8,0,UPI,0
